Ad set ID;Age;Gender;reach;impressions;frequency;Currency;cpm;cpc;ctr;amount spent (EUR);purchases;Reporting starts;Reporting ends
23853968546890129;35-44;unknown;26;42;1.625;EUR;22.76923077;0.592;3.07692308;1.184;0;2023-01-01;2023-04-30
23853053152330221;35-44;unknown;31;31;1;EUR;30.15384615;0;0;1.176;0;2023-01-01;2023-04-30
23853226661970129;25-34;female;102;109;1.0625;EUR;8.647058824;0.588;1.176470592;1.176;0;2023-01-01;2023-04-30
23853260815340129;65;female;19;22;1.166666667;EUR;42;0;0;1.176;0;2023-01-01;2023-04-30
23853287544370129;65;female;26;27;1.0625;EUR;34.5882353;1.176;2.352941176;1.176;0;2023-01-01;2023-04-30
23853288315070129;25-34;unknown;38;59;1.541666667;EUR;15.89189189;1.176;1.08108108;1.176;0;2023-01-01;2023-04-30
23853983153930129;45-54;male;36;36;1;EUR;26.14805219;0;0;1.176662352;0;2023-01-01;2023-04-30
23852971727110221;45-54;female;15;18;1.157894737;EUR;53.09090909;1.168;3.63636364;1.168;0;2023-01-01;2023-04-30
23853146881810129;65;unknown;30;30;1;EUR;30.74615434;1.168353864;2.10526316;1.168353864;0;2023-01-01;2023-04-30
23853310642440129;55-64;male;22;22;1;EUR;41.71428571;1.168;2.857142856;1.168;0;2023-01-01;2023-04-30
23853647269360129;55-64;unknown;26;31;1.21875;EUR;29.94871795;0;0;1.168;0;2023-01-01;2023-04-30
23854065435350129;65;unknown;0;44;#DIV/0!;EUR;21.23706941;0.389346272;4.36363636;1.168038816;0;2023-01-01;2023-04-30
23852573931850129;55-64;unknown;0;16;#DIV/0!;EUR;58.00033046;1.160006608;4;1.160006608;0;2023-01-01;2023-04-30
23852971726950221;18-24;male;41;41;1;EUR;22.74509804;0;0;1.16;0;2023-01-01;2023-04-30
23853374164730129;45-54;unknown;10;10;1;EUR;89.23076923;0;0;1.16;0;2023-01-01;2023-04-30
23853856018680129;55-64;unknown;26;26;1.03125;EUR;35.15151515;0;0;1.16;0;2023-01-01;2023-04-30
23854320620320129;55-64;unknown;16;31;1.95;EUR;29.74358974;0;0;1.16;0;2023-01-01;2023-04-30
23854341607030129;45-54;unknown;9;13;1.454545455;EUR;72.5;0.58;10;1.16;0;2023-01-01;2023-04-30
23854513785220129;35-44;unknown;20;20;1;EUR;46.4;0;0;1.16;0;2023-01-01;2023-04-30
23852962253450221;35-44;female;38;42;1.083333333;EUR;22.15384615;1.152;1.538461536;1.152;0;2023-01-01;2023-04-30
23853053289120221;55-64;female;312;312;1;EUR;2.953846152;0.088615384;3.692307696;1.152;0;2023-01-01;2023-04-30
23853251921990129;35-44;female;24;25;1.033333333;EUR;37.16129032;0;0;1.152;0;2023-01-01;2023-04-30
23853253706350129;45-54;female;28;28;1;EUR;32.91428571;0.384;6.857142856;1.152;0;2023-01-01;2023-04-30
23852526898840129;65;unknown;0;52;#DIV/0!;EUR;17.6;0;0;1.144;0;2023-01-01;2023-04-30
23852531898950129;65;unknown;64;64;1;EUR;14.3;1.144;1;1.144;0;2023-01-01;2023-04-30
23852573931850129;35-44;unknown;19;45;2.333333333;EUR;20.42868782;1.14400652;1.428571432;1.14400652;0;2023-01-01;2023-04-30
23852753349360129;25-34;unknown;34;34;1;EUR;26.60510285;0;0;1.144019424;0;2023-01-01;2023-04-30
23853139036410129;55-64;female;16;17;1.05;EUR;54.47619048;1.144;3.809523808;1.144;0;2023-01-01;2023-04-30
23853217762150129;25-34;male;65;74;1.135802469;EUR;12.43478261;1.144;0.869565216;1.144;0;2023-01-01;2023-04-30
23853226143300129;25-34;unknown;77;88;1.145833333;EUR;10.4;1.144;2.909090912;1.144;0;2023-01-01;2023-04-30
23853226143300129;45-54;unknown;26;38;1.5;EUR;23.83333334;0.572;5;1.144;0;2023-01-01;2023-04-30
23853226661410129;18-24;female;47;50;1.06779661;EUR;18.15873016;1.144;1.269841272;1.144;0;2023-01-01;2023-04-30
23853226661970129;45-54;male;58;58;1.013888889;EUR;15.67123288;0.381333336;3.287671232;1.144;0;2023-01-01;2023-04-30
23853251921530129;55-64;male;26;30;1.121212121;EUR;30.91891892;1.144;2.16216216;1.144;0;2023-01-01;2023-04-30
23853295446180129;45-54;female;31;34;1.076923077;EUR;27.23809524;1.144;1.904761904;1.144;0;2023-01-01;2023-04-30
23853333131590129;25-34;unknown;26;116;4.53125;EUR;7.889938048;0;0;1.144041016;0;2023-01-01;2023-04-30
23853366823970129;35-44;unknown;16;19;1.2;EUR;47.66666666;0.572;6.666666664;1.144;0;2023-01-01;2023-04-30
23853374081940129;65;female;17;18;1.047619048;EUR;52;1.144;3.63636364;1.144;0;2023-01-01;2023-04-30
23853882046140129;65;unknown;0;42;#DIV/0!;EUR;21.58490566;1.144;3.018867928;1.144;0;2023-01-01;2023-04-30
23853955943450129;25-34;unknown;41;41;1;EUR;22.43137255;0.572;3.137254904;1.144;0;2023-01-01;2023-04-30
23853983153930129;45-54;female;31;31;1;EUR;29.3498545;1.144644328;2.051282048;1.144644328;0;2023-01-01;2023-04-30
23854191262820129;55-64;unknown;32;33;1.025;EUR;27.90243902;1.144;3.902439024;1.144;0;2023-01-01;2023-04-30
23853048358430125;65;male;38;40;1.063829787;EUR;22.72;0;0;1.136;0;2023-01-01;2023-04-30
23853053289160221;35-44;female;306;324;1.057441253;EUR;2.804938272;0.568;0.790123456;1.136;0;2023-01-01;2023-04-30
23853226142630129;65;male;52;52;1;EUR;17.47747846;0.568018048;3.692307696;1.136036104;0;2023-01-01;2023-04-30
23853226661290129;18-24;unknown;32;37;1.15;EUR;24.69565218;0.568;3.478260872;1.136;0;2023-01-01;2023-04-30
23853226661870129;45-54;female;44;44;1;EUR;20.65454546;0;0;1.136;0;2023-01-01;2023-04-30
23853269687400129;55-64;unknown;35;47;1.340909091;EUR;19.25423729;0.378666664;5.423728816;1.136;0;2023-01-01;2023-04-30
23853331829920129;65;male;18;20;1.086956522;EUR;45.44;0;0;1.136;0;2023-01-01;2023-04-30
23853333131590129;55-64;unknown;6;39;6.125;EUR;23.1845047;0.37868024;4.897959184;1.136040728;0;2023-01-01;2023-04-30
23854320685280129;65;unknown;13;18;1.4375;EUR;49.39130434;1.136;3.478260872;1.136;0;2023-01-01;2023-04-30
23854394478030129;35-44;unknown;13;42;3.3125;EUR;21.43396226;1.136;1.50943396;1.136;0;2023-01-01;2023-04-30
23852550329640129;45-54;unknown;14;14;1;EUR;62.66666666;0;0;1.128;0;2023-01-01;2023-04-30
23853310387710129;55-64;male;30;31;1.026315789;EUR;28.92307692;1.128;6.153846152;1.128;0;2023-01-01;2023-04-30
23853331829890129;65;female;42;45;1.076923077;EUR;20.14285714;0.376;5.714285712;1.128;0;2023-01-01;2023-04-30
23853461563740129;35-44;unknown;22;25;1.107142857;EUR;36.38709678;0;0;1.128;0;2023-01-01;2023-04-30
23853226662170129;25-34;male;80;89;1.11;EUR;10.09009009;0;0;1.12;0;2023-01-01;2023-04-30
23853246001410129;25-34;unknown;26;50;1.9375;EUR;18.06451613;0;0;1.12;0;2023-01-01;2023-04-30
23853287608760129;35-44;unknown;56;56;1;EUR;16;1.12;4.571428568;1.12;0;2023-01-01;2023-04-30
23853303831220129;65;female;16;30;1.85;EUR;30.27027027;1.12;2.16216216;1.12;0;2023-01-01;2023-04-30
23853983460610129;25-34;female;34;35;1.023255814;EUR;25.45454546;0;0;1.12;0;2023-01-01;2023-04-30
23852032978790261;65;male;40;62;1.54;EUR;14.44155844;1.112;1.03896104;1.112;0;2023-01-01;2023-04-30
23852846295660125;65;unknown;13;20;1.5625;EUR;44.47802384;0;0;1.1119506;0;2023-01-01;2023-04-30
23852962326580221;18-24;male;37;38;1.02173913;EUR;23.65957447;0;0;1.112;0;2023-01-01;2023-04-30
23853366873030129;55-64;unknown;42;42;1;EUR;20.98140909;0.556007344;3.018867928;1.11201468;0;2023-01-01;2023-04-30
23853983460610129;45-54;female;14;14;1;EUR;65.4117647;0;0;1.112;0;2023-01-01;2023-04-30
23853019262540221;55-64;male;21;25;1.192307692;EUR;35.61290322;1.104;2.58064516;1.104;0;2023-01-01;2023-04-30
23853251921370129;35-44;female;26;28;1.060606061;EUR;31.54285714;0;0;1.104;0;2023-01-01;2023-04-30
23853269612020129;45-54;male;329;329;1;EUR;2.686131384;0.276;2.141119224;1.104;0;2023-01-01;2023-04-30
23854024359750129;35-44;unknown;20;20;1;EUR;44.16;1.104;3.2;1.104;0;2023-01-01;2023-04-30
23854603013910129;65;female;34;34;1;EUR;25.67441861;1.104;1.86046512;1.104;0;2023-01-01;2023-04-30
23852596648720129;65;unknown;6;10;1.625;EUR;84.3076923;1.096;6.153846152;1.096;0;2023-01-01;2023-04-30
23853058264560221;18-24;female;282;321;1.135977337;EUR;2.73316708;0.274;1.19700748;1.096;0;2023-01-01;2023-04-30
23853251839140129;35-44;male;50;54;1.063492063;EUR;16.35820895;1.096;1.194029848;1.096;0;2023-01-01;2023-04-30
23853260766100129;65;female;12;12;1;EUR;73.06666666;0;0;1.096;0;2023-01-01;2023-04-30
23853311322800129;65;female;38;40;1.041666667;EUR;21.92;0;0;1.096;0;2023-01-01;2023-04-30
23853936104670129;55-64;unknown;38;51;1.333333333;EUR;17.12474746;1.09598384;3.75;1.09598384;0;2023-01-01;2023-04-30
23854380028370129;65;female;9;10;1.090909091;EUR;91.33802503;1.096056304;6.666666664;1.096056304;0;2023-01-01;2023-04-30
23852393409280784;65;female;22;25;1.107142857;EUR;35.09677419;1.088;7.74193548;1.088;0;2023-01-01;2023-04-30
23853260844370129;65;male;38;38;1.021276596;EUR;22.66666666;0.544;3.333333336;1.088;0;2023-01-01;2023-04-30
23853277709700129;45-54;male;98;124;1.270491803;EUR;7.01935484;0;0;1.088;0;2023-01-01;2023-04-30
23853329450470129;65;female;18;18;1;EUR;49.45454546;1.088;3.63636364;1.088;0;2023-01-01;2023-04-30
23853053289160221;18-24;male;465;487;1.048192771;EUR;1.773399016;0;0.262725776;1.08;0;2023-01-01;2023-04-30
23853130348280129;55-64;unknown;51;54;1.0625;EUR;15.88328462;0;1.176470592;1.080063352;0;2023-01-01;2023-04-30
23853163957550129;35-44;unknown;58;58;1;EUR;14.79452054;1.08;1.095890408;1.08;0;2023-01-01;2023-04-30
23853201166000129;25-34;unknown;26;46;1.78125;EUR;18.94769881;0;0;1.080018832;0;2023-01-01;2023-04-30
23853251736830129;45-54;female;24;26;1.066666667;EUR;33.75;1.08;2.5;1.08;0;2023-01-01;2023-04-30
23853251736830129;55-64;female;14;14;1.058823529;EUR;60;0;0;1.08;0;2023-01-01;2023-04-30
23853279833090129;45-54;female;34;40;1.162790698;EUR;21.6;0;0;1.08;0;2023-01-01;2023-04-30
23853331829950129;55-64;unknown;37;37;1;EUR;23.47826087;0;0;1.08;0;2023-01-01;2023-04-30
23853983460610129;45-54;male;26;26;1.03125;EUR;32.72727273;0;0;1.08;0;2023-01-01;2023-04-30
23854245372290129;45-54;female;20;20;1;EUR;43.2;1.08;3.2;1.08;0;2023-01-01;2023-04-30
23854486907930129;45-54;unknown;22;34;1.535714286;EUR;25.12488643;0;0;1.08037012;0;2023-01-01;2023-04-30
23853048408210125;65;female;27;27;1;EUR;31.52941177;1.072;2.352941176;1.072;0;2023-01-01;2023-04-30
23853226661860129;55-64;male;27;27;1;EUR;31.52941177;0.357333336;4.705882352;1.072;0;2023-01-01;2023-04-30
23853659032320129;35-44;unknown;38;50;1.3125;EUR;17.01587302;0;0;1.072;0;2023-01-01;2023-04-30
23853701855970129;35-44;unknown;41;41;1;EUR;21.01960784;1.072;4.705882352;1.072;1;2023-01-01;2023-04-30
23853753940300129;18-24;unknown;19;31;1.625;EUR;27.48717949;0;0;1.072;0;2023-01-01;2023-04-30
23853983460610129;55-64;female;12;13;1.066666667;EUR;67;0;0;1.072;0;2023-01-01;2023-04-30
23854394478030129;18-24;unknown;63;63;1;EUR;13.56962026;0;0;1.072;0;2023-01-01;2023-04-30
23853201570620129;65;unknown;11;11;1;EUR;76.00069842;0;0;1.064009776;0;2023-01-01;2023-04-30
23853226143230129;45-54;unknown;45;60;1.339285714;EUR;14.18716998;0;3.2;1.064037752;0;2023-01-01;2023-04-30
23853226662390129;65;female;18;20;1.086956522;EUR;42.56;0;0;1.064;0;2023-01-01;2023-04-30
23853246001390129;45-54;unknown;42;42;1;EUR;20.07556918;0.354668392;7.547169808;1.064005168;0;2023-01-01;2023-04-30
23853277709700129;65;male;50;60;1.209677419;EUR;14.18666666;0.532;3.2;1.064;0;2023-01-01;2023-04-30
23853295532310129;55-64;male;28;28;1;EUR;30.4;0;0;1.064;0;2023-01-01;2023-04-30
23853331829950129;25-34;unknown;26;49;1.90625;EUR;17.44262295;0;1.311475408;1.064;0;2023-01-01;2023-04-30
23853484151440129;65;male;61;110;1.815789474;EUR;7.710144928;0.266;3.478260872;1.064;0;2023-01-01;2023-04-30
23853527345170129;25-34;unknown;32;43;1.35;EUR;19.71166445;1.06442988;1.48148148;1.06442988;0;2023-01-01;2023-04-30
23854341622250129;45-54;unknown;22;33;1.464285714;EUR;25.95121951;1.064;1.951219512;1.064;0;2023-01-01;2023-04-30
23853018052650221;25-34;female;18;18;1;EUR;48;0;0;1.056;0;2023-01-01;2023-04-30
23853048404990125;65;female;37;40;1.086956522;EUR;21.12;0;3.2;1.056;0;2023-01-01;2023-04-30
23853112168810129;35-44;unknown;64;112;1.75;EUR;7.542857144;1.056;0.571428568;1.056;0;2023-01-01;2023-04-30
23853251921990129;25-34;female;42;42;1;EUR;19.9245283;0;0;1.056;0;2023-01-01;2023-04-30
23852971727110221;25-34;female;13;14;1.125;EUR;58.22222222;1.048;4.444444448;1.048;0;2023-01-01;2023-04-30
23853139036430129;65;female;50;50;1.016129032;EUR;16.63492063;0.524;2.539682536;1.048;0;2023-01-01;2023-04-30
23853251921980129;55-64;male;47;50;1.06779661;EUR;16.63492063;1.048;2.539682536;1.048;0;2023-01-01;2023-04-30
23853253706350129;45-54;male;43;43;1;EUR;19.40740741;0;0;1.048;0;2023-01-01;2023-04-30
23853855950630129;65;unknown;0;50;#DIV/0!;EUR;16.6349857;1.048004096;1.269841272;1.048004096;0;2023-01-01;2023-04-30
23853983153930129;65;male;12;12;1;EUR;69.90601709;0;0;1.048590256;0;2023-01-01;2023-04-30
23852989304770221;45-54;unknown;16;24;1.5;EUR;34.66666666;0;0;1.04;0;2023-01-01;2023-04-30
23853121893100129;35-44;unknown;87;87;1;EUR;9.5412844;0;0;1.04;0;2023-01-01;2023-04-30
23853245845130129;65;female;45;45;1;EUR;18.57142857;1.04;2.857142856;1.04;0;2023-01-01;2023-04-30
23853287544350129;35-44;unknown;90;90;1;EUR;9.203539824;1.04;1.4159292;1.04;0;2023-01-01;2023-04-30
23853287608650129;35-44;unknown;70;74;1.045454545;EUR;11.30434782;0;0;1.04;0;2023-01-01;2023-04-30
23853295532040129;45-54;male;15;17;1.105263158;EUR;49.52380952;0;0;1.04;0;2023-01-01;2023-04-30
23854245372290129;65;female;5;5;1;EUR;173.3333333;0;13.33333334;1.04;0;2023-01-01;2023-04-30
23852486810500129;18-24;female;93;102;1.094827586;EUR;8.125984248;0;0;1.032;0;2023-01-01;2023-04-30
23853018052630221;45-54;female;26;26;1.03125;EUR;31.27272727;0.2064;9.696969696;1.032;0;2023-01-01;2023-04-30
23853226660480129;45-54;male;43;52;1.203703704;EUR;15.87692308;1.032;1.230769232;1.032;0;2023-01-01;2023-04-30
23853251736830129;25-34;male;54;55;1.029850746;EUR;14.95652174;1.032;2.318840576;1.032;0;2023-01-01;2023-04-30
23853287544360129;45-54;unknown;58;74;1.291666667;EUR;11.09677419;0;0;1.032;0;2023-01-01;2023-04-30
23853287629860129;35-44;female;22;22;1.037037037;EUR;36.85714286;0;0;1.032;0;2023-01-01;2023-04-30
23853310631700129;45-54;male;35;36;1.022727273;EUR;22.93333334;1.032;1.777777776;1.032;0;2023-01-01;2023-04-30
23853310631700129;55-64;male;17;17;1;EUR;49.14285714;0;0;1.032;0;2023-01-01;2023-04-30
23854349874970129;65;male;11;11;1;EUR;73.71428571;0;0;1.032;0;2023-01-01;2023-04-30
23853058264560221;55-64;female;91;98;1.070175439;EUR;8.393442624;0.256;3.278688528;1.024;0;2023-01-01;2023-04-30
23853226143160129;35-44;female;43;44;1.018518519;EUR;18.61818182;1.024;1.454545456;1.024;0;2023-01-01;2023-04-30
23853253781180129;65;male;17;18;1.095238095;EUR;44.52173913;0;0;1.024;0;2023-01-01;2023-04-30
23853331829950129;65;unknown;6;21;3.25;EUR;39.38461538;1.024;3.07692308;1.024;0;2023-01-01;2023-04-30
23853217302570129;35-44;male;39;41;1.040816327;EUR;19.92156862;0;0;1.016;0;2023-01-01;2023-04-30
23853226661560129;18-24;female;64;76;1.1875;EUR;10.69473684;0.508;1.684210528;1.016;0;2023-01-01;2023-04-30
23853240769560129;65;female;33;34;1.048780488;EUR;23.62790698;0.508;3.720930232;1.016;0;2023-01-01;2023-04-30
23853251920970129;25-34;male;116;121;1.04137931;EUR;6.728476824;0;0.529801328;1.016;0;2023-01-01;2023-04-30
23853310387710129;35-44;male;74;74;1.010869565;EUR;10.92473118;0;3.440860216;1.016;0;2023-01-01;2023-04-30
23854339243060129;45-54;unknown;50;50;1;EUR;16.38709678;1.016;1.290322584;1.016;0;2023-01-01;2023-04-30
23853005832660221;65;female;13;13;1;EUR;63;0;0;1.008;0;2023-01-01;2023-04-30
23853226662040129;65;male;26;26;1.03125;EUR;30.55293202;0;2.424242424;1.00824676;0;2023-01-01;2023-04-30
23853287608810129;25-34;male;40;46;1.14;EUR;17.68421053;1.008;1.403508768;1.008;0;2023-01-01;2023-04-30
23854082368240129;35-44;unknown;22;36;1.607142857;EUR;22.4;0;0;1.008;0;2023-01-01;2023-04-30
23854114670580129;65;female;29;31;1.083333333;EUR;25.84615385;1.008;2.051282048;1.008;0;2023-01-01;2023-04-30
23854341607030129;65;male;17;18;1.047619048;EUR;45.81818182;0;0;1.008;0;2023-01-01;2023-04-30
23854549871510129;35-44;unknown;45;54;1.214285714;EUR;14.82352941;1.008;1.176470592;1.008;0;2023-01-01;2023-04-30
23853018052650221;55-64;female;7;7;1;EUR;111.1111111;0;0;1;0;2023-01-01;2023-04-30
23853226661970129;45-54;female;43;46;1.055555556;EUR;17.54385965;0;0;1;0;2023-01-01;2023-04-30
23853240769500129;65;male;43;44;1.018518519;EUR;18.18181818;0.5;2.909090912;1;0;2023-01-01;2023-04-30
23853295481900129;25-34;unknown;13;38;3;EUR;20.83333334;0;0;1;0;2023-01-01;2023-04-30
23853374669980129;45-54;unknown;13;17;1.3125;EUR;47.61904762;1;3.809523808;1;0;2023-01-01;2023-04-30
23854056043910129;65;unknown;0;28;#DIV/0!;EUR;28.56773409;0.333290232;4.571428568;0.999870696;0;2023-01-01;2023-04-30
23854100652350129;35-44;unknown;29;37;1.277777778;EUR;21.73913043;0;0;1;0;2023-01-01;2023-04-30
23854341622250129;35-44;unknown;29;37;1.277777778;EUR;21.73913043;1;1.739130432;1;0;2023-01-01;2023-04-30
23853053289120221;65;male;448;470;1.048214286;EUR;1.689948896;0.124;1.635434416;0.992;0;2023-01-01;2023-04-30
23853182766850129;45-54;unknown;22;30;1.357142857;EUR;26.10526316;0;2.10526316;0.992;0;2023-01-01;2023-04-30
23853226142590129;25-34;unknown;77;94;1.21875;EUR;8.47863248;0;0.68376068;0.992;0;2023-01-01;2023-04-30
23853226662110129;25-34;unknown;32;39;1.225;EUR;20.2451662;0;0;0.992013144;0;2023-01-01;2023-04-30
23853310595400129;55-64;female;17;17;1;EUR;47.23809524;0;0;0.992;0;2023-01-01;2023-04-30
23853366823970129;55-64;unknown;19;19;1;EUR;41.33333334;0;0;0.992;0;2023-01-01;2023-04-30
23853005832660221;45-54;male;22;22;1;EUR;36.44444445;0.328;8.888888888;0.984;0;2023-01-01;2023-04-30
23853251921570129;45-54;male;81;89;1.099009901;EUR;8.864864864;0;0.72072072;0.984;0;2023-01-01;2023-04-30
23853253817930129;45-54;female;29;30;1.055555556;EUR;25.89473684;0.492;6.315789472;0.984;0;2023-01-01;2023-04-30
23853269661700129;35-44;unknown;22;22;1;EUR;35.14285714;0;0;0.984;0;2023-01-01;2023-04-30
23853295532040129;45-54;female;41;42;1.039215686;EUR;18.56603774;0.984;1.50943396;0.984;0;2023-01-01;2023-04-30
23853701954200129;18-24;unknown;25;25;1;EUR;31.74193548;0;0;0.984;0;2023-01-01;2023-04-30
23854394478030129;25-34;unknown;43;43;1;EUR;18.22222222;0;1.48148148;0.984;0;2023-01-01;2023-04-30
23852121078260261;25-34;female;42;46;1.075471698;EUR;17.12280702;0.976;1.403508768;0.976;0;2023-01-01;2023-04-30
23853053289160221;45-54;male;143;150;1.05027933;EUR;5.19148936;0.325333336;1.702127656;0.976;0;2023-01-01;2023-04-30
23853226142440129;65;female;17;18;1.095238095;EUR;42.43478261;0;0;0.976;0;2023-01-01;2023-04-30
23853240769520129;65;female;47;48;1.016949153;EUR;16.26666666;0;1.333333336;0.976;0;2023-01-01;2023-04-30
23853269612020129;65;male;371;513;1.381465517;EUR;1.522620904;0.488;0.374414976;0.976;0;2023-01-01;2023-04-30
23853269665180129;25-34;female;57;60;1.056338028;EUR;13.01333334;0.976;1.066666664;0.976;0;2023-01-01;2023-04-30
23853288570160129;18-24;unknown;45;54;1.214285714;EUR;14.35294118;0.976;1.176470592;0.976;0;2023-01-01;2023-04-30
23853295532310129;35-44;female;49;50;1.032786885;EUR;15.4920635;0;1.269841272;0.976;0;2023-01-01;2023-04-30
23853393081450129;65;female;19;22;1.166666667;EUR;34.85714286;0;0;0.976;0;2023-01-01;2023-04-30
23853570899900129;35-44;unknown;22;28;1.25;EUR;27.89164666;0;0;0.976207632;0;2023-01-01;2023-04-30
23853954795400129;45-54;unknown;23;23;1;EUR;33.65517242;0;0;0.976;0;2023-01-01;2023-04-30
23854082368240129;45-54;unknown;6;17;2.625;EUR;46.47619048;0;3.809523808;0.976;0;2023-01-01;2023-04-30
23854191262820129;65;unknown;32;38;1.2;EUR;20.33333334;0;0;0.976;0;2023-01-01;2023-04-30
23852250345370261;18-24;female;50;52;1.031746032;EUR;14.8923077;0;0;0.968;0;2023-01-01;2023-04-30
23853245902320129;65;unknown;3;3;1;EUR;242;0.968;20;0.968;0;2023-01-01;2023-04-30
23853251922990129;35-44;unknown;44;44;1;EUR;17.60034782;0;0;0.968019128;0;2023-01-01;2023-04-30
23853253371690129;45-54;unknown;4;4;1;EUR;193.6;0;16;0.968;0;2023-01-01;2023-04-30
23853277755580129;35-44;unknown;64;69;1.075;EUR;11.25581395;0;0.93023256;0.968;0;2023-01-01;2023-04-30
23853287608810129;35-44;female;22;23;1.035714286;EUR;33.37931034;0.484;5.517241376;0.968;0;2023-01-01;2023-04-30
23853366823970129;45-54;unknown;19;30;1.541666667;EUR;26.16216216;0.968;2.16216216;0.968;0;2023-01-01;2023-04-30
23853955943450129;35-44;unknown;43;43;1;EUR;17.92592593;0;0;0.968;0;2023-01-01;2023-04-30
23854278945500129;18-24;unknown;26;26;1;EUR;30.25064124;0.96802052;5;0.96802052;0;2023-01-01;2023-04-30
23854486408890129;65;male;27;37;1.352941176;EUR;21.04347826;0;0;0.968;0;2023-01-01;2023-04-30
23852962326510221;55-64;male;16;18;1.1;EUR;43.63636364;0;3.63636364;0.96;0;2023-01-01;2023-04-30
23853019262530221;65;female;7;8;1.111111111;EUR;96;0;0;0.96;0;2023-01-01;2023-04-30
23853146425720129;45-54;unknown;3;14;4.5;EUR;53.36913741;0;0;0.960644472;0;2023-01-01;2023-04-30
23853182476040129;55-64;unknown;13;34;2.625;EUR;22.85714286;0.48;3.809523808;0.96;0;2023-01-01;2023-04-30
23853217302570129;25-34;male;51;53;1.03125;EUR;14.54545454;0.96;1.212121216;0.96;0;2023-01-01;2023-04-30
23853226661320129;65;female;18;22;1.173913043;EUR;35.55555555;0.96;2.96296296;0.96;0;2023-01-01;2023-04-30
23853251922860129;35-44;unknown;38;38;1;EUR;20.42553191;0.96;1.702127656;0.96;0;2023-01-01;2023-04-30
23853253706460129;65;female;13;13;1;EUR;60;0.32;15;0.96;0;2023-01-01;2023-04-30
23853753940300129;25-34;unknown;41;41;1;EUR;18.82352941;0;0;0.96;0;2023-01-01;2023-04-30
23854114670570129;65;male;26;30;1.15625;EUR;25.94594594;0.96;4.324324328;0.96;0;2023-01-01;2023-04-30
23852971727110221;35-44;male;14;14;1;EUR;56;0;0;0.952;0;2023-01-01;2023-04-30
23853182476080129;45-54;male;39;39;1;EUR;19.42857143;0.952;1.632653064;0.952;0;2023-01-01;2023-04-30
23853269495900129;45-54;unknown;13;59;4.625;EUR;12.86486486;0;1.08108108;0.952;0;2023-01-01;2023-04-30
23853287608650129;65;unknown;32;34;1.075;EUR;22.13953488;0.317333336;5.581395352;0.952;0;2023-01-01;2023-04-30
23853287608760129;45-54;unknown;38;40;1.041666667;EUR;19.04;0;0;0.952;0;2023-01-01;2023-04-30
23853311283330129;55-64;female;34;40;1.162790698;EUR;19.04;0;1.6;0.952;0;2023-01-01;2023-04-30
23853340764030129;35-44;unknown;230;439;1.90625;EUR;1.734061928;0.317333336;1.311475408;0.952;0;2023-01-01;2023-04-30
23853442405070129;25-34;male;68;76;1.117647059;EUR;10.02105263;0;0;0.952;0;2023-01-01;2023-04-30
23853701954200129;65;unknown;10;16;1.666666667;EUR;47.6;0.952;4;0.952;0;2023-01-01;2023-04-30
23854100757070129;55-64;unknown;17;17;1;EUR;45.33362499;0.952006128;3.809523808;0.952006128;0;2023-01-01;2023-04-30
23854125502020129;18-24;unknown;19;34;1.75;EUR;22.66666666;0.952;1.904761904;0.952;0;2023-01-01;2023-04-30
23852250345360261;55-64;male;16;17;1.05;EUR;44.95238095;0;0;0.944;0;2023-01-01;2023-04-30
23853251639080129;65;male;27;27;1;EUR;27.76470588;0;0;0.944;0;2023-01-01;2023-04-30
23853286578710129;65;female;18;19;1.090909091;EUR;39.33333334;0;0;0.944;0;2023-01-01;2023-04-30
23854312032910129;45-54;unknown;38;57;1.479166667;EUR;13.29577465;0.944;3.380281688;0.944;0;2023-01-01;2023-04-30
23853226141680129;55-64;male;48;49;1.016666667;EUR;15.3442623;0;0;0.936;0;2023-01-01;2023-04-30
23853226143160129;35-44;male;54;56;1.029411765;EUR;13.37142857;0.936;1.142857144;0.936;0;2023-01-01;2023-04-30
23853303831050129;55-64;unknown;3;6;1.75;EUR;133.7142857;0.936;11.42857143;0.936;0;2023-01-01;2023-04-30
23853983170770129;55-64;female;8;8;1;EUR;93.6;0;0;0.936;0;2023-01-01;2023-04-30
23853983460610129;65;male;10;10;1;EUR;72;0;0;0.936;0;2023-01-01;2023-04-30
23852121078260261;25-34;male;62;63;1.012820513;EUR;11.74683544;0.928;1.012658224;0.928;0;2023-01-01;2023-04-30
23853226142100129;18-24;unknown;21;21;1;EUR;35.6923077;0;0;0.928;0;2023-01-01;2023-04-30
23853251639060129;65;male;22;22;1;EUR;34.37037037;0.928;5.925925928;0.928;0;2023-01-01;2023-04-30
23853251921590129;65;male;6;8;1.25;EUR;92.8;0.928;8;0.928;0;2023-01-01;2023-04-30
23853968546890129;45-54;unknown;33;33;1;EUR;22.63414634;0;0;0.928;0;2023-01-01;2023-04-30
23853983460610129;55-64;unknown;2;2;1;EUR;464;0;0;0.928;0;2023-01-01;2023-04-30
23854245336540129;55-64;unknown;4;4;1;EUR;185.6;0;0;0.928;0;2023-01-01;2023-04-30
23852962326580221;45-54;female;17;18;1.047619048;EUR;41.81818182;0;0;0.92;0;2023-01-01;2023-04-30
23853226142360129;45-54;unknown;30;30;1;EUR;24.86486486;0;0;0.92;0;2023-01-01;2023-04-30
